"","College","Season","Coach","username","Coach.1","Role","Race"
"303","Bowling Green",2008,"Gregg Brandon","gregg-brandon","Gregg Brandon","Head Coach","White"
"304","Bowling Green",2009,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"305","Bowling Green",2010,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"306","Bowling Green",2011,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"307","Bowling Green",2012,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"308","Bowling Green",2013,"Dave Clawson","dave-clawson","Dave Clawson","Head Coach","White"
"309","Bowling Green",2014,"Dino Babers","dino-babers","Dino Babers","Head Coach","Black"
"310","Bowling Green",2015,"Dino Babers","dino-babers","Dino Babers","Head Coach","Black"
"311","Bowling Green",2016,"Mike Jinks","mike-jinks","Mike Jinks","Head Coach","Black"
"312","Bowling Green",2017,"Mike Jinks","mike-jinks","Mike Jinks","Head Coach","Black"
"313","Bowling Green",2018,"Mike Jinks","mike-jinks","Mike Jinks","Head Coach","Black"
"314","Bowling Green",2019,"Scot Loeffler","scot-loeffler","Scot Loeffler","Head Coach","White"
"315","Bowling Green",2020,"Scot Loeffler","scot-loeffler","Scot Loeffler","Head Coach","White"
"316","Bowling Green",2021,"Scot Loeffler","scot-loeffler","Scot Loeffler","Head Coach","White"
"317","Buffalo",2000,"Craig Cirbus","craig-cirbus","Craig Cirbus","Head Coach","White"
"318","Buffalo",2001,"Jim Hofher","jim-hofher","Jim Hofher","Head Coach","White"
"319","Buffalo",2002,"Jim Hofher","jim-hofher","Jim Hofher","Head Coach","White"
"320","Buffalo",2003,"Jim Hofher","jim-hofher","Jim Hofher","Head Coach","White"
"321","Buffalo",2004,"Jim Hofher","jim-hofher","Jim Hofher","Head Coach","White"
"322","Buffalo",2005,"Jim Hofher","jim-hofher","Jim Hofher","Head Coach","White"
"323","Buffalo",2006,"Turner Gill","turner-gill","Turner Gill","Head Coach","Black"
"324","Buffalo",2007,"Turner Gill","turner-gill","Turner Gill","Head Coach/Offensive Coordinator","Black"
"325","Buffalo",2008,"Turner Gill","turner-gill","Turner Gill","Head Coach/Offensive Coordinator","Black"
"326","Buffalo",2009,"Turner Gill","turner-gill","Turner Gill","Head Coach","Black"
"327","Buffalo",2010,"Jeff Quinn","jeff-quinn","Jeff Quinn","Head Coach","White"
"328","Buffalo",2011,"Jeff Quinn","jeff-quinn","Jeff Quinn","Head Coach","White"
"329","Buffalo",2012,"Jeff Quinn","jeff-quinn","Jeff Quinn","Head Coach","White"
"330","Buffalo",2013,"Jeff Quinn","jeff-quinn","Jeff Quinn","Head Coach","White"
"331","Buffalo",2014,"Jeff Quinn","jeff-quinn","Jeff Quinn","Head Coach","White"
"332","Buffalo",2015,"Lance Leipold","lance-leipold","Lance Leipold","Head Coach","White"
"333","Buffalo",2016,"Lance Leipold","lance-leipold","Lance Leipold","Head Coach","White"
"334","Buffalo",2017,"Lance Leipold","lance-leipold","Lance Leipold","Head Coach","White"
"335","Buffalo",2018,"Lance Leipold","lance-leipold","Lance Leipold","Head Coach","White"
"336","Buffalo",2019,"Lance Leipold","lance-leipold","Lance Leipold","Head Coach","White"
"337","Buffalo",2020,"Lance Leipold","lance-leipold","Lance Leipold","Head Coach","White"
"338","Buffalo",2021,"Maurice Linguist","maurice-linguist","Maurice Linguist","Head Coach","Black"
"339","BYU",2000,"LaVell Edwards","lavell-edwards","LaVell Edwards","Head Coach","White"
"340","BYU",2001,"Gary Crowton","gary-crowton","Gary Crowton","Head Coach","White"
"341","BYU",2002,"Gary Crowton","gary-crowton","Gary Crowton","Head Coach","White"
"342","BYU",2003,"Gary Crowton","gary-crowton","Gary Crowton","Head Coach","White"
"343","BYU",2004,"Gary Crowton","gary-crowton","Gary Crowton","Head Coach","White"
"344","BYU",2005,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach/Defensive Coordinator","White"
"345","BYU",2006,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach/Defensive Coordinator","White"
"346","BYU",2007,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach/Defensive Coordinator","White"
"347","BYU",2008,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"348","BYU",2009,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"349","BYU",2010,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"350","BYU",2011,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach/Defensive Coordinator","White"
"351","BYU",2012,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach/Defensive Coordinator","White"
"352","BYU",2013,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"353","BYU",2014,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"354","BYU",2015,"Bronco Mendenhall","bronco-mendenhall","Bronco Mendenhall","Head Coach","White"
"355","BYU",2016,"Kalani Sitake","kalani-sitake","Kalani Sitake","Head Coach","Other"
"356","BYU",2017,"Kalani Sitake","kalani-sitake","Kalani Sitake","Head Coach","Other"
"357","BYU",2018,"Kalani Sitake","kalani-sitake","Kalani Sitake","Head Coach","Other"
"358","BYU",2019,"Kalani Sitake","kalani-sitake","Kalani Sitake","Head Coach","Other"
"359","BYU",2020,"Kalani Sitake","kalani-sitake","Kalani Sitake","Head Coach","Other"
"360","BYU",2021,"Kalani Sitake","kalani-sitake","Kalani Sitake","Head Coach","Other"
"361","California",2000,"Tom Holmoe","tom-holmoe","Tom Holmoe","Head Coach","White"
"362","California",2001,"Tom Holmoe","tom-holmoe","Tom Holmoe","Head Coach","White"
"363","California",2002,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"364","California",2003,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"365","California",2004,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"366","California",2005,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"367","California",2006,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"368","California",2007,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"369","California",2008,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"370","California",2009,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"371","California",2010,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"372","California",2011,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"373","California",2012,"Jeff Tedford","jeff-tedford","Jeff Tedford","Head Coach","White"
"374","California",2013,"Sonny Dykes","sonny-dykes","Sonny Dykes","Head Coach","White"
"375","California",2014,"Sonny Dykes","sonny-dykes","Sonny Dykes","Head Coach","White"
"376","California",2015,"Sonny Dykes","sonny-dykes","Sonny Dykes","Head Coach/Outside Receivers Coach","White"
"377","California",2016,"Sonny Dykes","sonny-dykes","Sonny Dykes","Head Coach/Outside Receivers Coach","White"
"378","California",2017,"Justin Wilcox","justin-wilcox","Justin Wilcox","Head Coach","White"
"379","California",2018,"Justin Wilcox","justin-wilcox","Justin Wilcox","Head Coach","White"
"380","California",2019,"Justin Wilcox","justin-wilcox","Justin Wilcox","Head Coach","White"
"381","California",2020,"Justin Wilcox","justin-wilcox","Justin Wilcox","Head Coach","White"
"382","California",2021,"Justin Wilcox","justin-wilcox","Justin Wilcox","Head Coach","White"
"383","Central Michigan",2000,"Mike DeBord","mike-debord","Mike DeBord","Head Coach","White"
"384","Central Michigan",2001,"Mike DeBord","mike-debord","Mike DeBord","Head Coach","White"
"385","Central Michigan",2002,"Mike DeBord","mike-debord","Mike DeBord","Head Coach","White"
"386","Central Michigan",2003,"Mike DeBord","mike-debord","Mike DeBord","Head Coach","White"
"387","Central Michigan",2004,"Brian Kelly","brian-kelly","Brian Kelly","Head Coach","White"
"388","Central Michigan",2005,"Brian Kelly","brian-kelly","Brian Kelly","Head Coach","White"
"389","Central Michigan",2006,"Brian Kelly","brian-kelly","Brian Kelly","Head Coach/Quarterbacks Coach","White"
"390","Central Michigan",2007,"Butch Jones","butch-jones","Butch Jones","Head Coach","White"
"391","Central Michigan",2008,"Butch Jones","butch-jones","Butch Jones","Head Coach","White"
"392","Central Michigan",2009,"Butch Jones","butch-jones","Butch Jones","Head Coach","White"
"393","Central Michigan",2010,"Dan Enos","dan-enos","Dan Enos","Head Coach","White"
"394","Central Michigan",2011,"Dan Enos","dan-enos","Dan Enos","Head Coach","White"
"395","Central Michigan",2012,"Dan Enos","dan-enos","Dan Enos","Head Coach","White"
"396","Central Michigan",2013,"Dan Enos","dan-enos","Dan Enos","Head Coach","White"
"397","Central Michigan",2014,"Dan Enos","dan-enos","Dan Enos","Head Coach","White"
"398","Central Michigan",2015,"John Bonamego","john-bonamego","John Bonamego","Head Coach","White"
"399","Central Michigan",2016,"John Bonamego","john-bonamego","John Bonamego","Head Coach","White"
"400","Central Michigan",2017,"John Bonamego","john-bonamego","John Bonamego","Head Coach","White"
"401","Central Michigan",2018,"John Bonamego","john-bonamego","John Bonamego","Head Coach","White"
"402","Central Michigan",2019,"Jim McElwain","jim-mcelwain","Jim McElwain","Head Coach","White"
"403","Central Michigan",2020,"Jim McElwain","jim-mcelwain","Jim McElwain","Head Coach","White"
"404","Central Michigan",2021,"Jim McElwain","jim-mcelwain","Jim McElwain","Head Coach","White"
"405","Charlotte",2015,"Brad Lambert","brad-lambert","Brad Lambert","Head Coach","White"
"406","Charlotte",2016,"Brad Lambert","brad-lambert","Brad Lambert","Head Coach","White"
"407","Charlotte",2017,"Brad Lambert","brad-lambert","Brad Lambert","Head Coach/Defensive Line Coach","White"
"408","Charlotte",2018,"Brad Lambert","brad-lambert","Brad Lambert","Head Coach","White"
"409","Charlotte",2019,"Will Healy","will-healy","Will Healy","Head Coach","White"
"410","Charlotte",2020,"Will Healy","will-healy","Will Healy","Head Coach","White"
"411","Charlotte",2021,"Will Healy","will-healy","Will Healy","Head Coach","White"
"412","Cincinnati",2000,"Rick Minter","rick-minter","Rick Minter","Head Coach","White"
"413","Cincinnati",2001,"Rick Minter","rick-minter","Rick Minter","Head Coach","White"
"414","Cincinnati",2002,"Rick Minter","rick-minter","Rick Minter","Head Coach","White"
"415","Cincinnati",2003,"Rick Minter","rick-minter","Rick Minter","Head Coach","White"
"416","Cincinnati",2004,"Mark Dantonio","mark-dantonio","Mark Dantonio","Head Coach","White"
"417","Cincinnati",2005,"Mark Dantonio","mark-dantonio","Mark Dantonio","Head Coach","White"
"418","Cincinnati",2006,"Mark Dantonio","mark-dantonio","Mark Dantonio","Head Coach","White"
"419","Cincinnati",2007,"Brian Kelly","brian-kelly","Brian Kelly","Head Coach","White"
"420","Cincinnati",2008,"Brian Kelly","brian-kelly","Brian Kelly","Head Coach","White"
"421","Cincinnati",2009,"Brian Kelly","brian-kelly","Brian Kelly","Head Coach","White"
"422","Cincinnati",2010,"Butch Jones","butch-jones","Butch Jones","Head Coach","White"
"423","Cincinnati",2011,"Butch Jones","butch-jones","Butch Jones","Head Coach","White"
"424","Cincinnati",2012,"Butch Jones","butch-jones","Butch Jones","Head Coach","White"
"425","Cincinnati",2013,"Tommy Tuberville","tommy-tuberville","Tommy Tuberville","Head Coach","White"
"426","Cincinnati",2014,"Tommy Tuberville","tommy-tuberville","Tommy Tuberville","Head Coach","White"
"427","Cincinnati",2015,"Tommy Tuberville","tommy-tuberville","Tommy Tuberville","Head Coach","White"
"428","Cincinnati",2016,"Tommy Tuberville","tommy-tuberville","Tommy Tuberville","Head Coach","White"
"429","Cincinnati",2017,"Luke Fickell","luke-fickell","Luke Fickell","Head Coach","White"
"430","Cincinnati",2018,"Luke Fickell","luke-fickell","Luke Fickell","Head Coach","White"
"431","Cincinnati",2019,"Luke Fickell","luke-fickell","Luke Fickell","Head Coach","White"
"432","Cincinnati",2020,"Luke Fickell","luke-fickell","Luke Fickell","Head Coach","White"
"433","Cincinnati",2021,"Luke Fickell","luke-fickell","Luke Fickell","Head Coach","White"
"434","Clemson",2000,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"435","Clemson",2001,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"436","Clemson",2002,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"437","Clemson",2003,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"438","Clemson",2004,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"439","Clemson",2005,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"440","Clemson",2006,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"441","Clemson",2007,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"442","Clemson",2008,"Tommy Bowden","tommy-bowden","Tommy Bowden","Head Coach","White"
"443","Clemson",2009,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"444","Clemson",2010,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"445","Clemson",2011,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"446","Clemson",2012,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"447","Clemson",2013,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"448","Clemson",2014,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"449","Clemson",2015,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"450","Clemson",2016,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"451","Clemson",2017,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"452","Clemson",2018,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"453","Clemson",2019,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"454","Clemson",2020,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"455","Clemson",2021,"Dabo Swinney","dabo-swinney","Dabo Swinney","Head Coach","White"
"456","Coastal Carolina",2017,"Joe Moglia","joe-moglia","Joe Moglia","Head Coach","White"
"457","Coastal Carolina",2018,"Joe Moglia","joe-moglia","Joe Moglia","Head Coach","White"
"458","Coastal Carolina",2019,"Jamey Chadwell","jamey-chadwell","Jamey Chadwell","Head Coach","White"
"459","Coastal Carolina",2020,"Jamey Chadwell","jamey-chadwell","Jamey Chadwell","Head Coach","White"
"460","Coastal Carolina",2021,"Jamey Chadwell","jamey-chadwell","Jamey Chadwell","Head Coach","White"
"461","Colorado",2000,"Gary Barnett","gary-barnett","Gary Barnett","Head Coach","White"
"462","Colorado",2001,"Gary Barnett","gary-barnett","Gary Barnett","Head Coach","White"
"463","Colorado",2002,"Gary Barnett","gary-barnett","Gary Barnett","Head Coach","White"
"464","Colorado",2003,"Gary Barnett","gary-barnett","Gary Barnett","Head Coach","White"
"465","Colorado",2004,"Gary Barnett","gary-barnett","Gary Barnett","Head Coach","White"
"466","Colorado",2005,"Gary Barnett","gary-barnett","Gary Barnett","Head Coach","White"
"467","Colorado",2006,"Dan Hawkins","dan-hawkins","Dan Hawkins","Head Coach","White"
"468","Colorado",2007,"Dan Hawkins","dan-hawkins","Dan Hawkins","Head Coach","White"
"469","Colorado",2008,"Dan Hawkins","dan-hawkins","Dan Hawkins","Head Coach","White"
"470","Colorado",2009,"Dan Hawkins","dan-hawkins","Dan Hawkins","Head Coach","White"
"471","Colorado",2010,"Dan Hawkins","dan-hawkins","Dan Hawkins","Head Coach","White"
"472","Colorado",2011,"Jon Embree","jon-embree","Jon Embree","Head Coach","Black"
"473","Colorado",2012,"Jon Embree","jon-embree","Jon Embree","Head Coach","Black"
"474","Colorado",2013,"Mike MacIntyre","mike-macintyre","Mike MacIntyre","Head Coach","White"
"475","Colorado",2014,"Mike MacIntyre","mike-macintyre","Mike MacIntyre","Head Coach","White"
"476","Colorado",2015,"Mike MacIntyre","mike-macintyre","Mike MacIntyre","Head Coach","White"
"477","Colorado",2016,"Mike MacIntyre","mike-macintyre","Mike MacIntyre","Head Coach","White"
"478","Colorado",2017,"Mike MacIntyre","mike-macintyre","Mike MacIntyre","Head Coach","White"
"479","Colorado",2018,"Mike MacIntyre","mike-macintyre","Mike MacIntyre","Head Coach","White"
"480","Colorado",2019,"Mel Tucker","mel-tucker","Mel Tucker","Head Coach","Black"
"481","Colorado",2020,"Karl Dorrell","karl-dorrell","Karl Dorrell","Head Coach","Black"
"482","Colorado",2021,"Karl Dorrell","karl-dorrell","Karl Dorrell","Head Coach","Black"
"483","Colorado State",2000,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"484","Colorado State",2001,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"485","Colorado State",2002,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"486","Colorado State",2003,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"487","Colorado State",2004,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"488","Colorado State",2005,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"489","Colorado State",2006,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"490","Colorado State",2007,"Sonny Lubick","sonny-lubick","Sonny Lubick","Head Coach","White"
"491","Colorado State",2008,"Steve Fairchild","steve-fairchild","Steve Fairchild","Head Coach","White"
"492","Colorado State",2009,"Steve Fairchild","steve-fairchild","Steve Fairchild","Head Coach","White"
"493","Colorado State",2010,"Steve Fairchild","steve-fairchild","Steve Fairchild","Head Coach","White"
"494","Colorado State",2011,"Steve Fairchild","steve-fairchild","Steve Fairchild","Head Coach","White"
"495","Colorado State",2012,"Jim McElwain","jim-mcelwain","Jim McElwain","Head Coach","White"
"496","Colorado State",2013,"Jim McElwain","jim-mcelwain","Jim McElwain","Head Coach","White"
"497","Colorado State",2014,"Jim McElwain","jim-mcelwain","Jim McElwain","Head Coach","White"
"498","Colorado State",2015,"Mike Bobo","mike-bobo","Mike Bobo","Head Coach","White"
