"","Coach","team","Race","net_ppa","net_sr","net_stuff","net_pass_sr"
"mean_ppa1","A.J. Milwee","Akron","White",0.101398921597912,0.0179047809271867,0.00937668047518736,0.039654674230633
"mean_ppa2","A.J. Pratt","Kent State","White",-0.0935906225575941,-0.0287774520125171,0.0870568280559534,-0.00579457999017519
"mean_ppa3","A.J. Ricker","SMU","White",0.109110504857284,0.0383666393333357,-0.0201028093835616,0.0393128050724057
"mean_ppa4","Aaron Keen","Eastern Michigan","White",0.0392756624960593,0.0118130246344849,-0.00327662197156914,0.0437350633479567
"mean_ppa5","Aaron Price","Hawai'i","White",-0.0408810297879417,-0.0219551408502431,-0.0471472751832665,-0.0138862814694291
"mean_ppa6","Aaron Price","UTEP","White",-0.0429035860663559,0.00100543488166471,-0.0570923410710783,-0.0227042299829343
"mean_ppa7","Aaron Roderick","BYU","White",0.0854265950021735,0.0178985705359522,-0.0240056195977084,0.00403790377183871
"mean_ppa8","Aaron Roderick","Utah","White",0.0391653596876316,-0.0255092068513841,0.0037448477435805,-0.0344772211002299
"mean_ppa9","Adrian Mayes","Texas State","Black",-0.108702543914637,-0.0588711019824255,0.0512567518190188,-0.0127098529710705
"mean_ppa10","Al Borges","Michigan","White",0.0354462408424928,0.0165319738866345,0.0442795201644089,0.0532769980145097
"mean_ppa11","Al Borges","San Diego State","White",0.0489753752044585,0.027277416804169,-0.0140959583348832,0.0539552836600047
"mean_ppa12","Al Borges","San José State","White",0.0251642046735404,-0.00857004202892231,-0.00574704087720285,-0.04371701115633
"mean_ppa13","Al Borges","UT San Antonio","White",-0.150722572713303,-0.0512848112287878,0.00242798994062898,-0.0611299963814302
"mean_ppa14","Alex Atkins","Charlotte","Black",0.171485347803589,0.0716271146932651,-0.0199410349831941,0.101834158609813
"mean_ppa15","Alex Golesh","Tennessee","White",0.168157642137173,0.0779817352400377,-0.117033606438161,0.040451539816192
"mean_ppa16","Alex Golesh","UCF","White",-0.016468079006486,0.0023737150601596,-0.0262744849765153,-0.0236817090685666
"mean_ppa17","Alex Wood","Buffalo","Black",0.0695768965566909,0.0151078608873236,0.00207604249333226,0.00706785379810243
"mean_ppa18","Allen Rudolph","Ohio","White",-0.0781850916345002,-0.0350457556487493,-0.00116243245928785,-0.0226616740996814
"mean_ppa19","Andre Coleman","Kansas State","Black",-0.0688353378163953,-0.0365431731841931,-0.00165524201446765,0.00741444604372954
"mean_ppa20","Andrew Breiner","Florida International","White",-0.0433882820417433,-0.0260151379440982,-0.0166138781960786,-0.0337865006100547
"mean_ppa21","Andrew Sowder","Kent State","White",0.276816251868524,0.134080427823956,-0.0573052677761537,0.15870720851599
"mean_ppa22","Andrew Sowder","San José State","White",-0.147471274077108,-0.0495130972510684,0.00284495824557596,-0.0642698783163163
"mean_ppa23","Andy Kotelnicki","Buffalo","White",0.105668389043225,0.0276649991715184,-0.0290462768045973,0.0256694501388097
"mean_ppa24","Andy Kotelnicki","Kansas","White",0.0359074376548868,0.0225389551748237,-0.0846797336747192,0.0458216925506645
"mean_ppa25","Andy Ludwig","California","White",-0.0286761167926351,-0.0222436476347767,0.00855768620807754,-0.0105844622881994
"mean_ppa26","Andy Ludwig","San Diego State","White",0.0382289151439256,0.0179793290052825,-0.0377551993955883,-0.0115726857168124
"mean_ppa27","Andy Ludwig","Vanderbilt","White",0.110194865422492,0.0101521424424781,-0.00420583481523715,0.0106045005297485
"mean_ppa28","Andy Ludwig","Wisconsin","White",0.0440806801920558,0.00616592836808222,0.0114006455870733,-0.0471264687919938
"mean_ppa29","Andy Padron","Bowling Green","White",-0.123301987147004,-0.0533193121428989,0.0134817598402725,-0.0615080030236024
"mean_ppa30","Angelo Mirando","UMass","White",-0.242012292476169,-0.138769769186682,0.0232798281485202,-0.11666098648775
"mean_ppa31","Anthony Tucker","UCF","Black",-0.016468079006486,0.0023737150601596,-0.0262744849765153,-0.0236817090685666
"mean_ppa32","Anthony Tucker","Utah State","Black",0.0454392601075139,-0.0227518411997185,-0.00669423224235302,0.0417082163066194
"mean_ppa33","Barney Cotton","UNLV","White",0.137220213420862,0.0260100719805406,0.00303999704714344,-0.0097689899587593
"mean_ppa34","Beau Baldwin","California","White",-0.150399368602155,-0.0751544306208128,0.0179660487684644,-0.0968397263868744
"mean_ppa35","Ben McDaniels","Rutgers","White",0.119837386420855,0.0357370191170909,-0.0470588006287549,-0.00373886895121373
"mean_ppa36","Bill Bedenbaugh","Arizona","White",0.0857923897233149,0.047617643002024,-0.0307381466601911,0.075171718093097
"mean_ppa37","Bill Bedenbaugh","Oklahoma","White",0.203274454713235,0.0603116823133836,0.00275644889948723,0.096117600739795
"mean_ppa38","Bill Cubit","Illinois","White",0.0645835793515201,0.0171603297841894,0.0338335137635771,0.0418204741989239
"mean_ppa39","Bill Kenney","Western Michigan","White",0.0274744725776234,0.0223601049306954,-0.0604708091641673,0.00978754072216115
"mean_ppa40","Bill Lazor","Virginia","White",0.0784990640084986,0.0382734481377357,-0.0783735283101205,0.0338429988225485
"mean_ppa41","Bill Legg","Florida International","White",0.0416384201113549,0.0485443626874881,-0.0697713405608558,0.0454830273703076
"mean_ppa42","Bill Legg","Marshall","White",0.108015804641116,0.0290489054674491,-0.0208730638800634,0.0704536295767052
"mean_ppa43","Bill Legg","Purdue","White",-0.0367471661377882,0.00421594699873162,0.0335753553196032,0.00300097229697321
"mean_ppa44","Bill Musgrave","California","White",0.0364876718509025,-0.00382857280796395,-0.00968111141412747,-0.0144901337291797
"mean_ppa45","Bill O'Brien","Alabama","White",-0.125030793349668,-0.0704453931891746,0.0288610557082934,-0.0871553238438564
"mean_ppa46","Billy Gonzales","Florida","?",0.142842371916927,0.0642487478092554,0.00422717803053232,0.0952016716036536
"mean_ppa47","Billy Gonzales","Illinois","?",-0.0764893410394392,-0.0145447852664807,0.0385802428096332,-0.0064108175297819
"mean_ppa48","Billy Gonzales","Mississippi State","?",0.170017004051816,0.0471808967576262,-0.0494191991392862,0.0203658274197989
"mean_ppa49","Billy Lynch","Rice","White",0.0818393472975821,0.00356234679743189,-0.00888451758057274,0.00535123092821077
"mean_ppa50","Billy Napier","Arizona State","White",0.0305830271617039,0.0160812601957124,-0.0238017772072979,0.010035643648912
"mean_ppa51","Billy Napier","Clemson","White",-0.0633621097925848,-0.031286571817315,0.00928469046921201,-0.0145569218284
"mean_ppa52","Blake Anderson","Louisiana","White",-0.0285375685212438,0.0333028577761155,-0.0403337757867375,-0.0128671097675722
"mean_ppa53","Blake Anderson","North Carolina","White",0.0557643574015833,0.0399139908285679,-0.0279545277131049,0.0452736619517663
"mean_ppa54","Blake Anderson","Southern Mississippi","White",8.3125860718597e-05,0.0178629561398416,0.00247285451418122,0.0330462658475675
"mean_ppa55","Blake Miller","Memphis","White",-0.0841185846487023,-0.0889686853427943,0.0669324376780052,-0.0252637594419818
"mean_ppa56","Blane Morgan","Air Force","White",0.0202167801792201,0.00692250595751037,-0.0185817515865614,-0.0134134091891162
"mean_ppa57","Bo Graham","Hawai'i","White",-0.0492544907831619,-0.0325152221320709,0.00491010292391697,-0.0566671961873211
"mean_ppa58","Bob Cole","Northern Illinois","White",0.0785935904495382,0.0130678460163553,-0.0194983084597452,-0.0065363763368701
"mean_ppa59","Bob Cole","Wyoming","White",-0.0247032913448584,0.00916721837741996,-0.118606758163327,-0.019651206288762
"mean_ppa60","Bob Connelly","UTEP","White",-0.0409359711110535,0.0106727987523167,-0.0645466130916039,-0.0200027549566619
"mean_ppa61","Bob DeBesse","Georgia Southern","White",0.0126298307909677,0.0101808022221493,-0.0158858911468933,-0.0226116279307769
"mean_ppa62","Bob DeBesse","New Mexico","White",0.192755017692577,0.058980267785388,-0.0398755037832054,-0.00978969743318475
"mean_ppa63","Bob Toledo","New Mexico","White",0.017384265004687,0.00881788579614268,-0.0778566010797305,-0.021193812672002
"mean_ppa64","Bob Toledo","San Diego State","White",0.0162564915086393,-0.00963221432447015,-0.00962965741248428,-0.0139582386047807
"mean_ppa65","Bodie Reeder","North Texas","White",-0.0157020246146678,-0.0129428747392178,-0.00728767894307014,0.00910001718021775
"mean_ppa66","Bodie Reeder","Utah State","White",-0.16278566451616,-0.107105817984845,0.0474021197487358,-0.139100528065502
"mean_ppa67","Brad Cornelsen","Memphis","White",0.173639520297554,0.0613609513859883,-0.0152451256576232,0.0761252420041499
"mean_ppa68","Brad Cornelsen","Virginia Tech","White",0.106093610730551,0.0363249584343968,-0.0321533832503327,0.02319686836201
"mean_ppa69","Brad Glenn","Georgia State","White",0.0630819841535428,0.0450840882251226,-0.0519881015280393,0.0206266281884004
"mean_ppa70","Brad Salem","Michigan State","White",-0.0343195966996998,-0.00470509501082589,0.026177211642652,0.00403916808760862
"mean_ppa71","Brandon Doman","BYU","White",-0.0354232775918974,-0.0332884947356973,0.0203051309803966,-0.0390957279292714
"mean_ppa72","Brandon Jones","Houston","Black",-0.0515442308854887,-0.0172119907886833,-0.00307199030050304,-0.044690875480791
"mean_ppa73","Brennan Carroll","Arizona","White",-0.138475547720855,-0.039380643424098,0.000883986001020243,-0.0280719999442563
"mean_ppa74","Brent Davis","Army","White",0.117537297382142,0.0166007226631075,0.00150694973822099,0.0182932832979109
"mean_ppa75","Brent Dearmon","Kansas","White",-0.153171458598538,-0.0738086956643233,0.0605650320115046,-0.0695437355038473
"mean_ppa76","Brent Dearmon","Middle Tennessee","White",-0.0658737196605189,-0.0449805282635625,-0.0205336171583311,-0.0433495214329475
"mean_ppa77","Brent Key","UCF","White",-0.138796617865843,-0.0827070401988846,0.0203946309294125,-0.0943000598680112
"mean_ppa78","Brent Myers","UNLV","White",0.0197040525929006,0.000128543572926243,-0.0444685555030414,-0.0195566618278176
"mean_ppa79","Brent Pease","Boise State","White",-0.0340798383083803,-0.00183608449817524,-0.00175173437827336,0.0491417664967998
"mean_ppa80","Brent Pease","Florida","White",-0.0181374759674703,-0.0184449012564032,-0.0168525552867548,-0.00364927938873616
"mean_ppa81","Brent Pease","UTEP","White",-0.0177748015677495,-0.0250307642811734,0.015806755001083,-0.0238934094513776
"mean_ppa82","Brent Vigen","Wyoming","White",0.0544906479671958,-0.0157604553032317,0.00305486306418787,-0.0370821246692803
"mean_ppa83","Brett Elliott","Texas State","White",-0.108702543914637,-0.0588711019824255,0.0512567518190188,-0.0127098529710705
"mean_ppa84","Brian Brohm","Purdue","White",0.0875648960257925,0.0378239210637506,0.0255631162225245,0.0663439498080647
"mean_ppa85","Brian Brohm","Western Kentucky","White",0.0888155647021989,0.00876685408498057,0.00996304584326685,-0.0195361535207574
"mean_ppa86","Brian Daboll","Alabama","White",0.0164225446164731,0.00546363085379964,-0.03421205043052,-0.00914490872494012
"mean_ppa87","Brian Ferentz","Iowa","White",-0.0239116897743319,-0.00978705671335028,0.0209045662413244,0.0174694332629773
"mean_ppa88","Brian Johnson","Florida","Black",0.115003883899112,0.0622306145464795,-0.0221522811848291,0.113114669259527
"mean_ppa89","Brian Johnson","Houston","Black",-0.0136046080949492,0.00163226149662793,-0.0106283624358893,0.00967084106618987
"mean_ppa90","Brian Johnson","Utah","Black",0.0211723938977488,-0.0371057914256789,0.0174878300020644,0.0018439033437051
"mean_ppa91","Brian Lindgren","Colorado","White",0.0980948601735432,0.0581941182128268,-0.0224412740642444,0.0679390962880587
"mean_ppa92","Brian Lindgren","Oregon State","White",0.128683901318876,0.0468253506569178,-0.00508018193621262,0.0706480357807564
"mean_ppa93","Brian Lindgren","San José State","White",0.0991825290678848,0.0670074352358461,-0.0372543755098899,0.0985050656528536
"mean_ppa94","Brian Natkin","UTEP","White",-0.0288652011654469,-0.0247851366719764,0.0584801892835785,-0.00423220519946882
"mean_ppa95","Brian Rock","Kent State","White",0.094747215519357,0.0395310465852846,-0.0599279142954657,0.072269714578197
"mean_ppa96","Brian Schottenheimer","Georgia","White",-0.0317924825607796,-0.0160218303200627,0.00831773180420581,-0.0346531571303957
"mean_ppa97","Brian Scott","Old Dominion","White",-0.0355944668083694,-0.096004006697492,0.0345584693393927,-0.106152550732879
"mean_ppa98","Brian Smith","Hawai'i","White",0.17139324804897,0.0846264150689247,-0.00348613153394314,0.0924594230825012
"mean_ppa99","Brian Smith","Washington State","White",-0.0602435426229138,-0.0257988250721948,0.0668637376785788,-0.0217433995151783
"mean_ppa100","Brian White","Syracuse","White",0.043994366603743,0.0777191289282577,-0.0770108676381945,0.0549294731566592
"mean_ppa101","Brian Wright","Florida Atlantic","White",0.073515834556419,0.0288187460423355,-0.0365991193174151,0.0124608973218555
"mean_ppa102","Brian Wright","Toledo","White",0.0590852006840783,-0.0177269024104535,0.00965066556928296,0.0060661488968351
"mean_ppa103","Bryan Cook","Georgia Southern","White",-0.173701428925687,-0.0786744370566287,0.0193061690313819,-0.079177216913066
"mean_ppa104","Bryan Ellis","Western Kentucky","White",-0.0188001039623059,-0.00389884215894204,-0.016404744724564,0.00696689298482073
"mean_ppa105","Bryan Gasser","Akron","White",0.167423159701112,0.077181694368028,-0.0836170362689633,0.0915846893565806
"mean_ppa106","Bryan Harsin","Boise State","White",0.0526114762087131,0.0561740847192935,-0.00143749850340519,0.0962186028556964
"mean_ppa107","Bryan Harsin","Texas","White",-0.0125279243738622,-0.0159226273758408,-0.0123958219205582,-0.0172268033252987
"mean_ppa108","Bryan McClendon","South Carolina","Black",-0.0410189537473521,-0.017251538052422,-0.00614945139924514,-0.0204278411552603
"mean_ppa109","Bryan Stinespring","Virginia Tech","White",-0.0736852610990372,-0.0370994445458184,0.00984837123559656,-0.0406350482326452
"mean_ppa110","Bryant Vincent","South Alabama","White",0.0426861107411403,0.00342031717429075,0.011239533201075,-0.00845326446870015
"mean_ppa111","Bryant Vincent","UAB","White",0.0992369757697066,0.0171066973170024,0.00775988759321863,0.0148799307252152
"mean_ppa112","Bush Hamdan","Arkansas State","Other",-0.0111847991187055,-0.0172296823679722,-0.00644078144078145,-0.00771308351853095
"mean_ppa113","Bush Hamdan","Washington","Other",-0.0434913213277162,-0.0143387551245183,0.0105264456549685,-0.0384190927392816
"mean_ppa114","Buster Faulkner","Arkansas State","White",0.0132753242155563,-0.00819557441919161,-0.0212394003855763,0.00185808630760403
"mean_ppa115","Buster Faulkner","Middle Tennessee","White",0.153848763022475,0.038726815222393,-0.0416261151311833,0.0378427059673053
"mean_ppa116","Buster Faulkner","Southern Mississippi","White",-0.0104192059092347,-0.0202299098634177,0.0328232815994925,0.0331070742956204
"mean_ppa117","Cale Gundy","Oklahoma","White",0.100640516331357,0.0354630330162495,0.0129037596324449,0.0412309509481371
"mean_ppa118","Calvin Magee","Arizona","Black",0.09244853148579,0.00107053881145014,-0.0645136947856389,-0.0443630934289643
"mean_ppa119","Calvin Magee","Michigan","Black",0.0036945266120986,0.00382487950185972,0.00609981808981913,-0.0189852420812524
"mean_ppa120","Calvin Magee","New Mexico","Black",-0.11287528072068,-0.0119419834291726,0.0300213080276657,0.0260122485665241
"mean_ppa121","Calvin Magee","Pittsburgh","Black",0.0126933554616749,-0.00840867216131497,-0.00553824780077339,0.00322632005637641
"mean_ppa122","Cam Cameron","LSU","White",0.180421417868809,0.024969724094613,-0.0017853886476662,0.0224123076589519
"mean_ppa123","Chad Morris","Auburn","White",-0.0112681468697886,-0.0112357199314795,-0.00401901493838883,-0.0176795937057788
"mean_ppa124","Chad Morris","Clemson","White",0.114657358423686,0.0633654822991933,-0.0308895961693338,0.0735853137735973
"mean_ppa125","Chad Morris","Tulsa","White",0.0148959006885293,0.00162166254904067,-0.0112037310063047,-0.0191952441425748
"mean_ppa126","Chad Scott","West Virginia","Black",-0.12088861932714,-0.0528634706342603,0.030005503105011,-0.0539054552134527
"mean_ppa127","Charley Molnar","Notre Dame","?",0.0590927219441612,0.0537689274109836,-0.0217263203654858,0.0627467534315981
"mean_ppa128","Charlie Dickey","Kansas State","White",-0.0688353378163953,-0.0365431731841931,-0.00165524201446765,0.00741444604372954
"mean_ppa129","Charlie Frye","Central Michigan","White",0.11804304484367,0.0540923475368099,-0.0538143610039035,0.0638805165493226
"mean_ppa130","Charlie Stubbs","Louisville","White",-0.0280417970911604,-0.0215618182662053,0.00538224063693232,-0.0520811389583759
"mean_ppa131","Charlie Taaffe","UCF","White",0.0965032778623038,0.0504422582142279,-0.0211900749716036,0.0671638781812903
"mean_ppa132","Charlie Weis","Florida","White",-0.113356695621202,-0.0511715945817273,0.0647555352546167,-0.0431275812695752
"mean_ppa133","Charlie Weis Jr.","Florida Atlantic","White",0.0401228590345697,0.000586387450573822,0.0393385472263298,0.0343922547594773
"mean_ppa134","Charlie Weis Jr.","South Florida","White",-0.0732418136843964,-0.0117886546244063,0.0146014795812253,0.00942271705115511
"mean_ppa135","Chip Kelly","Oregon","White",-0.0125693930847817,0.00290931542217815,-0.02384360532728,-0.0358372414399153
"mean_ppa136","Chip Lindsey","Arizona State","White",-0.00256475012768445,-0.0274053057817324,-0.0363099735214123,-0.0203558373948545
"mean_ppa137","Chip Lindsey","Auburn","White",-0.0350340710888847,-0.028259190476458,0.00800645586982524,-0.00880481288465373
"mean_ppa138","Chip Lindsey","Southern Mississippi","White",0.17047671796274,0.0221168060741218,0.00557866173785598,0.0573652476830094
"mean_ppa139","Chip Long","Memphis","White",0.101957709454797,0.024536936849155,0.0166899441260589,0.0175865069157119
"mean_ppa140","Chip Long","Notre Dame","White",0.00555457547699012,-0.019326868718602,0.0308030390868278,-0.0267205751109544
"mean_ppa141","Chip Long","Tulane","White",0.00161549280775344,-0.0362227832262805,0.00643853411803189,-0.00216972774991758
"mean_ppa142","Chris Beatty","Illinois","Black",-0.0764893410394392,-0.0145447852664807,0.0385802428096332,-0.0064108175297819
"mean_ppa143","Chris Beatty","Maryland","Black",0.100535358509824,0.0207342135091212,-0.00267712858327773,-0.0300904753564268
"mean_ppa144","Chris Hedden","Toledo","White",-0.0462420175982487,-0.01001374731763,-0.0219160827473575,0.00440191659607603
"mean_ppa145","Chris Kapilovic","North Carolina","White",0.109220100352296,0.00272010170372722,0.0127308400304758,-0.0204816657195039
"mean_ppa146","Chris Klenakis","Louisville","White",0.160338442123311,0.049611607438708,-0.0681203367916027,0.00324567002024811
"mean_ppa147","Chris Ostrowsky","Central Michigan","White",-0.138283643952088,-0.0750646830913481,-0.00927582949641775,-0.117306852005255
"mean_ppa148","Chuck Long","Kansas","White",-0.115990974374219,-0.0883294673924805,0.0143943827009637,-0.085190857875811
"mean_ppa149","Chuck Martin","Notre Dame","White",0.00814047358910973,-0.00887929737463172,-0.0137162077663153,-0.00905313742632452
"mean_ppa150","Clarence McKinney","Texas A&M","Black",0.101286067544233,0.0739773378649793,-0.0126371626189609,0.0931030221457651
"mean_ppa151","Clay Helton","Memphis","White",-0.0392859346546499,0.00140898949357698,0.00574983250336369,0.0140607952813197
"mean_ppa152","Clay Helton","USC","White",0.113835963069468,-0.000480364934599853,0.0138112995160427,0.0176374300928822
"mean_ppa153","Clay Hendrix","Air Force","White",-0.00520177216314433,-0.0194675983654827,-0.0115710095806077,-0.0358451985932384
"mean_ppa154","Clay McGuire","Texas Tech","White",-0.0545834685064448,0.0193595619358633,0.053343267697024,0.0627588908690461
"mean_ppa155","Clint Trickett","Florida Atlantic","White",-0.14165115519227,-0.0554620581765863,0.00298088246238135,-0.0666082027065808
"mean_ppa156","Collin Klein","Kansas State","White",-0.0688353378163953,-0.0365431731841931,-0.00165524201446765,0.00741444604372954
"mean_ppa157","Conroy Hines","Louisiana Tech","White",-0.111047989008116,-0.0294498448385704,-0.0456140350877193,-0.037888436067244
"mean_ppa158","Courtney Messingham","Iowa State","White",-0.00677633580768558,-0.00882009401906431,0.00294033390164611,-0.00900160585611126
"mean_ppa159","Courtney Messingham","Kansas State","White",0.0260937199114059,-0.015239532724735,-0.00637916480343503,0.0143134703458731
"mean_ppa160","Craig Stutzmann","Washington State","Other",-0.0399647385743238,-0.0400523643257341,0.0498869041256583,-0.0393983140450929
"mean_ppa161","Craig Ver Steeg","Rutgers","White",-0.0690102770237015,0.00251797610235799,-0.0383214391911983,-0.0179080179080179
"mean_ppa162","Curtis Luper","TCU","Black",-0.101625944066838,-0.0431982089325113,0.0208245707110973,-0.058020880560162
"mean_ppa163","Dameyune Craig","Auburn","Black",0.136964296056775,0.0484314264690823,-0.041929537224401,0.0460649029296
"mean_ppa164","Dan Dodd","Tulane","White",-0.0269231484527661,0.028721863243227,-0.0316729155284417,0.0258174998880689
"mean_ppa165","Dan Enos","Arkansas","White",0.115041568042282,0.0175510451411997,0.00897019867337301,0.0395428761619148
"mean_ppa166","Dan Enos","Maryland","White",0.0907683202567024,0.0950448789087009,-0.0381921609116918,0.147009697329148
"mean_ppa167","Dan Enos","Miami","White",-0.0460356599038255,-0.00311796060726077,0.00889265525277308,-0.00560547287096369
"mean_ppa168","Dan Morrison","SMU","White",0.0216327529974735,-0.000341296348774889,-0.0206629841736418,0.00306612468163109
"mean_ppa169","Dan Roushar","Michigan State","White",-0.0165005378740611,-0.00986923984816868,-0.0679136062103883,-0.0224994306957302
"mean_ppa170","Dan Werner","Ole Miss","White",0.080859349684,0.0983025661836627,-0.162375096957789,0.0574238489280164
"mean_ppa171","Dana Bible","NC State","White",0.0187766975700523,0.0401984067824145,-0.0364950362581102,0.0427573288153098
"mean_ppa172","Dana Dimel","Kansas State","White",0.0980781503106076,0.0438902652175449,-0.0275618395621298,0.0224703849620742
"mean_ppa173","Dana Holgorsen","Houston","White",0.0887425147781826,0.0893177009353515,-0.0412133140412301,0.114464962492012
"mean_ppa174","Dana Holgorsen","Oklahoma State","White",0.0504696712718111,0.0321213776604855,-0.0239351779542896,0.0625534212276863
"mean_ppa175","Danny Hope","South Florida","White",0.201378379712127,0.0813899851069499,-0.0444677117676695,0.0417107943878762
